-9.825201879882813216e+01,1.175000000000000000e+02
-9.952801904296875080e+01,1.187500000000000000e+02
-9.952801904296875080e+01,1.212500000000000000e+02
-9.825201879882813216e+01,1.225000000000000000e+02
-9.697601855468749932e+01,1.237500000000000000e+02
-9.570001831054688068e+01,1.250000000000000000e+02
-9.442401806640626205e+01,1.262500000000000000e+02
-9.314801782226562921e+01,1.275000000000000000e+02
-9.059601733398437773e+01,1.275000000000000000e+02
-8.932001708984375909e+01,1.287500000000000000e+02
-8.804401684570312625e+01,1.300000000000000000e+02
-8.676801660156250762e+01,1.312500000000000000e+02
-8.549201635742187477e+01,1.325000000000000000e+02
-8.421601611328125614e+01,1.337500000000000000e+02
-8.294001586914062329e+01,1.350000000000000000e+02
-8.166401562500000466e+01,1.362500000000000000e+02
-8.038801538085938603e+01,1.375000000000000000e+02
-7.783601489257813455e+01,1.375000000000000000e+02
-7.528401440429688307e+01,1.375000000000000000e+02
-7.273201391601563159e+01,1.375000000000000000e+02
-7.145601367187499875e+01,1.387500000000000000e+02
-7.018001342773438012e+01,1.400000000000000000e+02
-6.890401318359374727e+01,1.412500000000000000e+02
-6.762801293945312864e+01,1.425000000000000000e+02
-6.635201269531251000e+01,1.437500000000000000e+02
-6.507601245117187716e+01,1.450000000000000000e+02
-6.380001220703125142e+01,1.462500000000000000e+02
-6.380001220703125142e+01,1.487500000000000000e+02
-6.252401196289062568e+01,1.500000000000000000e+02
-6.124801171875000705e+01,1.512500000000000000e+02
-6.124801171875000705e+01,1.537500000000000000e+02
-5.997201147460938131e+01,1.550000000000000000e+02
-5.869601123046875557e+01,1.537500000000000000e+02
-5.869601123046875557e+01,1.512500000000000000e+02
-5.869601123046875557e+01,1.487500000000000000e+02
-5.997201147460938131e+01,1.475000000000000000e+02
-6.124801171875000705e+01,1.462500000000000000e+02
-6.124801171875000705e+01,1.437500000000000000e+02
-6.252401196289062568e+01,1.425000000000000000e+02
-6.380001220703125142e+01,1.412500000000000000e+02
-6.507601245117187716e+01,1.400000000000000000e+02
-6.635201269531251000e+01,1.387500000000000000e+02
-6.762801293945312864e+01,1.375000000000000000e+02
-6.890401318359374727e+01,1.362500000000000000e+02
-7.018001342773438012e+01,1.350000000000000000e+02
-7.273201391601563159e+01,1.350000000000000000e+02
-7.528401440429688307e+01,1.350000000000000000e+02
-7.783601489257813455e+01,1.350000000000000000e+02
-7.911201513671875318e+01,1.337500000000000000e+02
-8.038801538085938603e+01,1.325000000000000000e+02
-8.166401562500000466e+01,1.312500000000000000e+02
-8.294001586914062329e+01,1.300000000000000000e+02
-8.421601611328125614e+01,1.287500000000000000e+02
-8.549201635742187477e+01,1.275000000000000000e+02
-8.676801660156250762e+01,1.262500000000000000e+02
-8.804401684570312625e+01,1.250000000000000000e+02
-9.059601733398437773e+01,1.250000000000000000e+02
-9.187201757812501057e+01,1.237500000000000000e+02
-9.314801782226562921e+01,1.225000000000000000e+02
-9.442401806640626205e+01,1.212500000000000000e+02
-9.570001831054688068e+01,1.200000000000000000e+02
