# x y
-1.540784185787270388e+01,2.415895444059792396e+00
-1.621075678802666431e+01,2.482163540935722779e+00
-1.854488143398626221e+01,3.813239764744661642e+00
-1.410134193926078794e+01,3.202818733606129342e+00
-1.482372717457603883e+01,3.328477119878279211e+00
-1.672877741778752991e+01,4.357722196445426022e+00
-1.269035691105224473e+01,1.748158542294262929e+00
-1.783313916439495372e+01,4.479115316656979928e+00
-1.161117678350401938e+01,1.556819834445697381e+00
-1.230779049916229440e+01,2.260411504534992844e+00
-1.994768489526500233e+01,4.724885413957771618e+00
-1.180148720461025924e+01,1.935825526704704203e+00
-6.975230818842058866e+00,8.286801041116842015e+00
-1.971301690630049208e+01,5.284821515940645753e+00
5.537907632797013946e+01,1.622976487042343763e+00
5.407377321519413016e+01,1.205477989880705536e+00
5.663721618494629695e+01,3.101532910305088819e+00
5.799056888054780501e+01,2.186512801620864366e+00
5.972325254192241317e+01,3.332083795433028683e+00
5.382144971313439186e+01,1.671961433262246999e+00
5.319379759576547428e+01,2.155564586316991438e+00
-1.638281838852790884e+01,1.223703635447605720e+01
5.109554229049219742e+01,4.203475732443394008e+00
5.898731173495615110e+01,5.186243645607419239e+00
4.985597565889709415e+01,6.712181641754881412e+00
4.718309564198969497e+01,6.935445529517330954e+00
5.660815091444781899e+01,8.615137906064582296e+00
6.151086036318557149e+01,1.084884862826977070e+01
4.458040857246829347e+01,8.062331567950472788e+00
4.559698331305170171e+01,7.406102215611287676e+00
6.027936834831974267e+01,1.053888486567813842e+01
-2.901095721634220581e+00,1.609872221334825682e+01
5.605126623121227425e+01,8.543597347163352396e+00
6.104311617399422829e+01,1.179696259340908782e+01
5.667169442384568612e+01,9.242970136430262329e+00
5.633150290962525020e+01,1.084348375500954731e+01
5.492795788249443234e+01,1.241602031527772709e+01
3.647856486624593231e+01,1.126030587641533032e+01
-1.405087419843451535e+01,1.912378725385119438e+01
6.156320621469467369e+01,1.349642484804440201e+01
-1.350235266493249853e+01,1.834422003515758348e+01
6.156932115266801020e+01,1.562617867725405674e+01
2.886382700869964069e+01,1.620237721001742770e+01
6.034104501377512975e+01,1.490446083823302104e+01
5.422022874996294206e+01,1.477718969287346695e+01
5.478782004746356904e+01,1.646493609841461137e+01
4.999001825434238810e+01,1.614551693443518587e+01
5.157376383343726900e+01,1.694894304359818094e+01
-8.347605075458854884e-01,2.012142547427890804e+01
5.135185904278760205e+01,1.502380253084011130e+01
6.134884406614039420e+01,1.749679774924086928e+01
4.851073203292360603e+01,1.701116654821341001e+01
4.983663532472776581e+01,1.691633124041676339e+01
4.853817322775115883e+01,1.710385941794352860e+01
5.799921959860603238e+01,1.738981234256989339e+01
-1.319808388192800130e+01,2.178756846936630609e+01
6.024046237477426047e+01,1.783065302765071181e+01
2.956595043039230708e-01,2.208899867997310551e+01
4.211805707501684282e+01,1.963209154624295394e+01
5.898877066930728574e+01,1.925779317072141339e+01
2.259952090152876281e+01,2.215336118303282120e+01
-1.656196191366169757e+01,2.493876216991916905e+01
3.066282000109677774e+00,2.513192764996094652e+01
3.608972194415377999e+01,2.306540478729935018e+01
-2.017221672322190074e+01,2.725454341991624574e+01
-2.230635021131896067e+01,3.137726750906431761e+01
6.059007474961874529e+00,2.865296164754094121e+01
1.690065177209770653e+01,2.843318021621008995e+01
3.080733112931492101e+01,2.809805945182895215e+01
-2.283058280952457864e+01,3.310313785105672935e+01
8.727115334050841611e+00,3.176699788103040945e+01
-1.498248883379679874e+01,3.272693621808945608e+01
-1.508694698762196396e+01,3.316404796420687973e+01
-9.919743311052206636e+00,3.329070020024592935e+01
1.180079034894770373e+01,3.468532280836422643e+01
2.633300959482686565e+01,3.438515594665761199e+01
-1.951361509213895928e+01,3.441127861647790809e+01
-2.017893547751434014e+01,3.389425079193846102e+01
-8.260555369679396520e+00,3.455337727531399850e+01
1.111863813130227641e+01,3.446093910018599615e+01
-7.174670850362068641e+00,3.407041035120580119e+01
-2.223435737508972565e+01,3.393147839648941755e+01
1.332531271016594587e+01,3.592388985344777552e+01
-5.490073606258039085e+00,3.655133867387068136e+01
-2.846269753063583430e+00,3.946943673624522830e+01
2.228201381087995969e+01,4.130419619368991135e+01
-1.709049508265240713e-01,4.343314152500937553e+01
6.199262446119288006e-01,4.261250996423802206e+01
1.785756267325042002e+00,4.743718137731363527e+01
1.750284669293663598e+01,4.441312625744053832e+01
2.374676980697803863e+00,4.643050214960878463e+01
2.460033249758930118e+00,4.997426242884137082e+01
1.900912687534043144e+01,4.996103694088332503e+01
3.184079887894961214e+00,5.615289204541932122e+01
1.901350957681984966e+01,5.003022224191296630e+01
1.847962504151091423e+01,5.551136554081699614e+01
3.449247029391909081e+00,6.313161181104828046e+01
1.838843161872630816e+01,6.197238362397929734e+01
3.593493023514531259e+00,6.893107002040409270e+01
1.856702297299011306e+01,6.750620086795007069e+01
1.718027626777401551e+01,6.657942991744968708e+01
1.813090306552623332e+01,7.297374243907250957e+01
4.078153807245012530e+00,7.568755502610696340e+01
1.925930735201251309e+01,7.407378861213575760e+01
4.652641488588242780e+00,7.429061375387068722e+01
1.904490137137909045e+01,7.837869681699572766e+01
5.350373291830605282e+00,7.987361479369869244e+01
1.995714488185393876e+01,7.972332512319053421e+01
4.566818876433002217e+00,8.135071743324111537e+01
2.071802622508774760e+01,8.634207942349418374e+01
5.343239655609005823e+00,8.789722411893595222e+01
1.985227642693734040e+01,8.482794431622092191e+01
2.137683903479415903e+01,9.195213682586216919e+01
6.023543811558443650e+00,9.345420894761070940e+01
2.173124929541331340e+01,9.763378755285332034e+01
6.722141311301735200e+00,9.898826423895314974e+01
2.217531615794090527e+01,1.041593782577151188e+02
7.292276388095068285e+00,1.052617529384178994e+02
2.241830378721832417e+01,1.098148223527063720e+02
7.636948268717086208e+00,1.107452079340184810e+02
2.283258666398634773e+01,1.163476633542455403e+02
8.439370697571911606e+00,1.145852878788238201e+02
7.876608261950083900e+00,1.168674954596881861e+02
2.165634524129344385e+01,1.140845938036726324e+02
2.310991398344144798e+01,1.216185942121297074e+02
7.710708460198959280e+00,1.220225262763440668e+02
2.326789238752524724e+01,1.278981886054830710e+02
7.503053168698354369e+00,1.281685722118311901e+02
2.301751670726378052e+01,1.330832750856397695e+02
7.869563866066269675e+00,1.333093863008303401e+02
1.052535843427302531e+01,1.352373971324485069e+02
2.073968730152106943e+01,1.350453876535166273e+02
1.780924593384941801e+01,1.296378882324918322e+02
1.276380593323761481e+01,1.296402930041200818e+02
1.548955727037994023e+01,1.356704417771972544e+02
