x,y,z
0.5,-21.5,107.0
0.7226742163536636,-14.249974250793457,108.8354235556891
-2.3732828070281564,-14.676713227190927,109.42673897639747
-4.828511980838302,-17.74997329711914,109.17148849599886
-6.212925790818965,-20.145087618327736,108.53707468601819
-6.202405151973242,-22.547568621983057,108.41370913249754
-5.250000476837158,-25.86014539154481,107.13982790557434
-3.27076798800834,-28.479205746336998,106.19789049451303
0.27732578364633553,-29.239459090270067,104.98948579315092
3.251145713572918,-28.197687570769624,104.69886022564198
5.249999523162842,-25.99997329711914,104.40787640528673
6.749969005584717,-23.242715839789444,104.75207441333845
7.249969005584717,-19.709471117384513,105.5
6.249999523162842,-16.873628563345214,106.5
4.531389340011543,-14.781364067642158,107.67181164808657
0.0,0.0,0.0
-0.5602525673885216,7.249999523162842,1.4397479618706788
-3.048965944477184,6.749995708465576,-1.064321247229333
-5.14206655318602,6.249995708465576,-3.6988066295002238
-9.25,3.688024826342201,-4.188028879458045
-9.25,-3.499974012374878,-5.5
-4.898289206254706,-6.249974250793457,-5.398288729417548
-2.233080940292047,-6.716604078260134,-3.5333701725333233
0.6124019824523894,-7.749974250793457,-1.0
3.048965944477182,-7.749974250793457,1.064321247229331
5.060500998355554,-6.189472775600745,3.43650905247558
6.749969005584717,-2.770065887710893,5.378117349316361
7.749969005584717,1.1510142161969306,6.147366239707478
5.444857847073642,5.305137384554776,6.0
2.5299893151105337,6.749995708465576,4.275815764316578
0.0616577938631635,-19.308117518737458,102.59576089703862
0.347380603027352,-13.249974250793457,105.63844002306061
-2.6388932815586283,-13.749974250793457,105.77753524378564
-5.8714823722839355,-15.122293472290039,105.50145721435547
-7.750000476837158,-18.12369155883789,104.36510467529297
-8.11074161529541,-21.16281509399414,102.9764175415039
-6.234435081481934,-23.515539169311523,101.56846618652344
-3.4985644880302695,-24.904178588441553,100.65420529132241
0.3505991182096005,-25.228318844934563,100.12774589550865
2.568461757510378,-24.931511301190184,100.25
5.232130123158974,-23.39229453278984,99.87445183566683
7.275083541870117,-20.764442443847656,100.78958129882812
7.749969005584717,-17.563282012939453,102.23765563964844
6.653239727020264,-14.903233528137207,103.6712646484375
3.94975141150793,-13.749974250793457,104.73643831774972
-0.6633655874431978,-17.826988555451546,96.39690589231742
-0.49766418140581004,-11.249974250793457,98.67498150641727
-3.7591545581817627,-11.146166801452637,98.89619445800781
-6.250000476837158,-13.621439668720118,98.30332698858862
-7.750000476837158,-16.55711723539236,97.46560672331609
-7.750000476837158,-19.421020741018104,96.51832961783967
-6.750000476837158,-21.99997329711914,95.55005724712055
-4.084403255019518,-23.923867249464195,94.75829753904097
-0.8290669934805865,-24.24997329711914,94.11883027821757
2.2209576758627536,-23.74997329711914,94.06833945406012
4.811473846435547,-22.34471893310547,94.40621948242188
6.249999523162842,-19.44949964499028,95.21966945271262
6.249999523162842,-16.23295636988499,96.27548216679517
5.845190048217773,-13.39040470123291,97.29524230957031
3.5512728691101074,-11.249974250793457,98.21173095703125
-1.2602013400444947,-16.390380826047803,88.93331088104532
-1.1919957179091556,-9.749974250793457,90.0
-4.301590580356132,-10.249974250793457,91.0
-6.750000476837158,-11.999974250793457,90.18194938194752
-8.201704459098147,-14.999974250793457,89.04829554090185
-7.750000476837158,-17.967374579259157,88.88157976310532
-7.004200875691715,-20.245772898264583,88.21551077298403
-4.570787478925882,-22.679186295030416,87.61956148540024
-1.3293042182922363,-23.74997329711914,87.28863525390625
1.781187900267141,-22.24997329711914,87.33150343216761
4.249999523162842,-21.16511982522248,87.66514652810334
5.749999523162842,-18.20457083805225,88.23096009646187
5.749999523162842,-14.813387072836452,88.98504199898531
4.884406110901566,-12.13438083853218,89.6511109891066
2.6142322877158235,-10.249974250793457,90.19306581953482
-1.549323352702436,-15.298779485867179,82.41490262100461
-1.5282598244165657,-7.847182009573743,83.59720775878029
-4.67832120111409,-8.749974250793457,83.60453450939772
-7.500000476837158,-11.249974250793457,83.29301461049256
-8.75,-13.756093857135895,82.79007775581508
-9.052192094387241,-16.882671593910082,82.19780790561276
-8.25,-20.036821365356445,81.73231506347656
-5.482234477996826,-22.76774024963379,81.23487854003906
-1.5715975761413574,-23.24997329711914,81.0933609008789
1.5831620693206787,-22.166810989379883,81.22394561767578
3.749999761581421,-19.99997329711914,81.49104882770781
4.749999523162842,-17.224495156984723,81.977549183718
5.245534246634132,-14.495508974264748,82.55938688230424
4.418624812362983,-11.168599539993599,83.05406363703732
2.2554933614707187,-8.860145301645167,83.35467745096241
-1.6266566692306057,-14.064476441168573,74.75520127077004
-1.6257648395433055,-6.749974250793457,75.76233226443664
-4.732577930970386,-7.079313917153287,75.59676221222661
-7.845388412475586,-9.095362663269043,75.40906524658203
-9.75,-12.361478805541992,74.98601531982422
-10.25,-15.87416934967041,74.52928924560547
-8.891378402709961,-19.273338317871094,74.08525848388672
-5.902723789215088,-22.344602584838867,73.68208312988281
-1.6277155876159668,-23.24997329711914,73.5594253540039
1.7344483137130737,-21.51552391052246,73.78144836425781
3.749999761581421,-18.99997329711914,74.07484892028062
4.749999523162842,-16.065943081887504,74.486152767246
5.249999523162842,-12.45511575665002,74.5
4.249999523162842,-9.516412152686776,75.34015609581574
2.3608407974243164,-7.249974250793457,75.63784790039062
-1.5296070032249727,-13.00259422418491,68.16321465491953
-1.5308449189045077,-5.249974250793457,69.1031894411889
