x,y,z
-5.0,-46.5,110.0
-3.749999523162842,-43.28097168628665,110.0
-3.749999523162842,-43.231947113412815,109.5
-3.2499990463256836,-43.84878612935892,108.5
-3.2499990463256836,-43.99999237060547,108.5
-5.029474396485961,-46.382102414056156,109.75
-4.224348936433804,-47.275642957334505,109.75
-3.999999523162842,-47.49999237060547,109.75
-3.999999523162842,-47.74999237060547,110.0
-3.999999523162842,-47.74999237060547,110.0
-3.999999523162842,-47.545613208678354,110.20437916192711
-3.999999523162842,-47.49999237060547,110.25
-4.970525603514039,-46.617897585943844,110.25
-4.999999523162842,-45.99999237060547,110.25
-4.999999523162842,-45.99999237060547,110.25
0.0,0.0,0.0
0.5000008344650269,5.750009059906006,-0.5000002384185791
-1.8093675943829106,4.750009059906006,1.1906313327334834
-4.499999523162842,3.2500088214874268,3.499999761581421
-6.202844178013526,1.8323280765239465,4.714865654016605
-7.25002908706665,-1.5813979944980974,4.463935571990761
-6.75002908706665,-4.4999918937683105,3.6920805580120097
-2.7624792544777277,-7.7499918937683105,1.999999761581421
-1.1177749463858721e-15,-7.2499918937683105,8.38331209789404e-16
2.0000009536743164,-5.7499918937683105,-1.500000238418579
4.3152435768660204,-3.7499921321868896,-3.1847562728139427
5.877546023581182,-2.2499921321868896,-4.5
6.4939897388356185,-1.7499921321868896,-5.006011214838698
3.8074271984713888,6.249998569488525,-4.807427436889968
2.939761673054109,6.689759527286897,-2.2818312740541025
-2.140624285660003,-40.97069048964769,108.66907010104262
-3.0238909072613276,-39.04032724391854,110.25
-4.721224752036221,-38.84795901430057,110.25
-5.6330365265905,-38.61697109769028,110.0
-5.249999523162842,-38.49999237060547,108.5
-4.249999523162842,-39.49999237060547,106.79888694850985
-3.749999523162842,-40.49999237060547,105.64334474801079
-2.7499990463256836,-42.289662080701746,104.97531671014433
-1.1025928258895874,-43.239288330078125,104.48929595947266
-0.7499991655349731,-42.99999237060547,105.89014459677185
-0.24999916553497314,-41.49999237060547,107.14831194496986
0.25000083446502686,-40.49999237060547,108.5
0.37896041660121327,-39.87103278846928,110.0
0.15876410050333378,-39.84122910456716,110.25
-0.7251567207147906,-39.74058019111512,110.25
-1.4761415404666565,-36.046689021227095,102.6353620762176
-2.428467273712158,-31.74999237060547,107.69673156738281
-4.436345100402832,-32.686336517333984,105.75919342041016
-5.249999523162842,-33.535839267988045,104.03584689738258
-5.75002908706665,-35.219240411356594,101.71924804075113
-5.75002908706665,-36.01711403979094,100.67507919977297
-5.249999523162842,-37.406155036790544,99.38380749114827
-3.8639252185821533,-39.396400451660156,97.51033782958984
-0.4336949586868286,-40.74999237060547,97.09501647949219
2.2266366481781006,-40.24999237060547,98.72791290283203
3.2500007152557373,-38.87405014038086,100.84912109375
3.694457438537938,-37.2123025764298,102.34323211721916
3.2405000570019857,-36.49999237060547,104.00950065825376
2.2500009536743164,-34.78706601877802,105.78707364817255
0.7500008344650269,-33.44446563720703,106.7565689086914
-0.1474325909421479,-31.423529627516764,94.41488143064895
-0.6420314945171823,-27.24999237060547,98.35796767101779
-3.010188514200665,-27.06320626709726,97.30302442861681
