x,y,z
7.5,-47.5,95.5
8.125516418038227,-42.25004959106445,100.5
4.2215408427678565,-42.75004959106445,101.0
1.0469544493895424,-43.75004959106445,100.0469811522704
-1.8194899014960992,-46.29964872288784,98.73013593320815
-1.7500267028808594,-49.73299449315632,96.17238980581028
0.24997329711914062,-52.50004959106445,93.68943292352142
3.563413157001715,-53.813489450947024,92.0
6.874483581961772,-55.00004959106445,90.75
10.454863217825384,-54.04515967035821,90.75
13.24997329711914,-52.00004959106445,91.0
15.74997329711914,-48.304146303953054,92.8040967128886
16.74997329711914,-45.26700550684369,94.82761019418972
15.343011378506912,-42.59308767245223,97.31056707647858
12.774378464764347,-41.0,98.75
0.0,0.0,0.0
-0.7816020259126806,6.749949932098389,3.718424676968179
-4.205661005464958,6.249949932098389,1.9198939180783872
-7.085406736205248,6.249949932098389,-0.5599930494573409
-10.25002670288086,2.585008573085916,-2.5
-10.25002670288086,-1.5000481605529785,-3.5
-8.40145988054054,-6.3486149828933,-5.0
-2.831347627063148,-8.25004768371582,-5.331320924182289
0.8513788618156463,-8.75004768371582,-3.788201512871146
4.232000077354917,-8.071787913511695,-1.946232989968349
7.40539150567487,-6.844629951997249,0.28038077683881024
9.24997329711914,-3.162512236677528,2.8375359238754507
9.24997329711914,1.2131892602864356,4.786760671811953
7.151384063432384,5.098539165785145,5.2913683840073364
3.4765752212015424,6.749949932098389,5.174779501236628
6.918187938680916,-44.23842741722537,90.88938271755714
7.1226222021165295,-38.75,96.0
3.1892855968153384,-38.762272739949864,95.51227273994986
-0.22159288297297985,-39.97156618009212,95.15581354067767
-1.2500267028808594,-42.905817376270015,92.69462712164578
-1.2500267028808594,-45.56414195694182,90.56409236587737
0.24997329711914062,-47.991545654053525,88.49149606298907
3.4999732971191406,-49.75004959106445,86.0
6.713753675245301,-50.57356207483455,85.82351248377009
10.49997329711914,-49.75004959106445,86.0
12.833415603298608,-47.91660728488499,86.5
15.24997329711914,-45.864521527155134,88.86447193609068
16.24997329711914,-42.50588360769537,91.62150233905047
14.893516540527344,-39.70234298706055,94.05879974365234
11.91065788269043,-37.75,95.90153503417969
7.215168224968206,-39.55443403823283,86.00322652286926
7.321217277145171,-34.25,91.0
3.3654721196191484,-34.75,91.0
0.2352997945227142,-35.51467350259642,90.0
-1.7500267028808594,-38.13307650587411,87.59235228769988
-1.7096184225634041,-40.59499979841304,85.55459151809559
-0.24768042982924987,-43.50239586411606,82.51960840618399
2.7155956330111906,-46.138356026953325,80.75
7.10911917279124,-46.25004959106445,79.68800734652535
10.99997329711914,-46.00004959106445,80.75
13.61055228556452,-43.63947060261908,81.56774033031114
15.24997329711914,-41.3505070553871,84.09605970004056
15.74997329711914,-37.92561325398013,87.04011655171541
14.74997329711914,-35.3219587439464,89.3219587439464
12.158523028012947,-33.36504982427159,91.11504982427158
7.2551229998161055,-34.41057749249349,80.15259480752087
7.31483610924013,-28.75,85.5
3.9999732971191406,-28.969955372530062,84.71995537253007
-2.6702880859375e-05,-30.0,83.75
-1.7500267028808594,-32.938417006190306,81.62109566572572
-1.7500267028808594,-35.99955444822759,78.99822901495142
-1.0836704969406128,-39.036468505859375,76.3701171875
2.6242780685424805,-41.25,74.3922119140625
6.904511847499888,-41.481308394075754,74.1358469444565
10.419981938355729,-40.383212606866,75.05322124810259
13.692899257660873,-38.55707403945827,76.0
15.24997329711914,-36.25822883174076,78.36495091442532
15.74997329711914,-33.0,81.3069606000903
14.74997329711914,-30.035211645770993,83.5
12.062389177390077,-28.75,85.43758411972907
7.062330685701085,-30.27818765790951,75.0069858473452
7.876857573791024,-23.749998092651367,80.37688427667189
3.434461129337894,-24.75,80.43448783221875
-0.06628636121527443,-25.987475238297733,78.67121557996332
-1.7084166964859184,-29.45838999360506,76.46216126900644
-2.2500267028808594,-31.88937239974232,73.91896061708742
-1.2500267028808594,-34.95977020263672,71.36112976074219
2.3260557651519775,-37.36542892456055,69.28934478759766
6.991769790649414,-37.94444274902344,68.69452667236328
