x,y,z
9.666666666666664,-35.666666666666664,106.83333333333333
9.666666666666664,-27.41670799255371,110.89589011430631
5.998105967367493,-28.270303327151865,110.51836637917512
2.933522263902501,-30.879935533898113,109.06341464403779
1.9166709184646606,-33.97736056791617,107.67798638270858
1.9166709184646606,-36.666709899902344,106.33333587646484
3.004941069312516,-39.75497993154091,104.44542237087663
5.28700626636287,-43.1617370436388,102.9580275530938
9.666666666666663,-45.416709899902344,102.77077655236035
13.668589945311536,-43.396392585527174,102.81493770814583
15.416670799255371,-41.10342883110615,104.11495225111358
16.916671752929688,-37.166709899902344,105.78186626660712
17.416671752929688,-33.666709899902344,106.83333587646484
16.416671752929688,-31.16670799255371,108.83333587646484
13.79440897455524,-29.04444616785358,110.33333587646484
0.0,0.0,0.0
0.16666142642498016,7.583291530609131,1.3333333730697632
-2.970004658780044,6.583291530609131,-1.686676961436455
-5.425797140359308,6.1465219359487,-4.510977875859935
-6.342088585100555,5.583291530609131,-7.166666507720947
-10.58333969116211,-1.4676032167655555,-5.166666507720947
-3.083338499069214,-6.166707515716553,-5.699189387583931
-2.546206496675965,-7.416667461395264,-3.6666667461395264
0.4023934135182059,-9.166667938232422,-1.4166666269302368
3.41667103767395,-8.680820779666169,1.3474862145035091
5.916670799255371,-6.289022686249234,4.056533165162863
6.916671276092529,-2.7056027866213395,5.868128900685406
6.916671276092529,1.4676032167655506,6.400549105415159
5.3767404594959025,5.373221870368599,5.699189387583931
2.774615286067103,7.475347282215978,4.012388049129277
9.530477620503449,-31.915972320068455,101.66448281381344
9.65739806457356,-24.531712107342347,106.94838004557477
5.7264039500146104,-25.166667938232422,106.58333587646484
2.465715212327499,-27.469850251916895,105.1855341506772
0.9658214722140844,-30.424568896605358,102.38248638232801
1.4166709184646604,-33.65566959923404,100.86085158211705
2.91667103767395,-36.166709899902344,98.83333587646484
5.844475800724151,-38.09451490137113,96.83333587646484
9.403557176433337,-39.68634033044848,96.08333587646484
13.261620106874597,-38.89000234068605,96.40157762486778
15.916670799255371,-36.469923405610665,98.13654938217317
17.416671752929688,-33.804495813798795,99.8264368440915
18.382944952639384,-30.176275040902873,101.86706267675514
17.166671752929688,-27.245983802495537,104.08333587646484
13.913112233407363,-25.666667938232422,105.83689444231285
9.3318960357169,-28.267942411729187,95.92114650764915
9.361185073852539,-19.853017807006836,100.96420288085938
5.216639041900635,-20.416667938232422,100.67354583740234
1.5228948593139648,-22.933969497680664,99.20686340332031
-0.28372991466817976,-26.575264139636573,97.04154075019854
-0.08333858102560043,-30.026293774145415,94.97695486117496
1.64085395847074,-32.89088912521116,93.0666125694847
5.1406275906625725,-35.39066669130955,91.52091477313071
9.302934468859693,-36.416709899902344,90.93441007902034
13.410140037536621,-36.04860305786133,91.21148681640625
16.70880126953125,-33.87458038330078,92.4769287109375
18.416671752929688,-30.39358788470032,94.53903212532835
18.916671752929688,-26.509591049312963,96.86533815412335
17.800485610961914,-23.05429458618164,98.94952392578125
14.36940860748291,-20.916667938232422,100.26972961425781
9.111719643652606,-24.562589081551405,88.93125523187192
9.10150146484375,-14.916667938232422,93.6134262084961
4.239938259124756,-14.916667938232422,93.59456634521484
1.1888412237167358,-18.89449691772461,91.65185546875
-0.08333858102560043,-22.715372624986216,89.83333587646484
-0.08333858102560043,-26.39148445402745,88.0055089802902
0.7289592027664185,-29.936065673828125,86.2904052734375
4.574572437793773,-32.41670608520508,85.09215793026969
9.121084837655735,-33.063265033130335,84.9798948243901
13.172546440748276,-32.62255195159817,85.04505738435084
16.489167491078646,-30.415626651228965,86.15475027328905
18.604855281612707,-26.679307752127247,88.03415921904269
18.693491401673505,-22.94348758697624,89.85700148345363
17.34410858154297,-19.285503387451172,91.52473449707031
14.48194408416748,-16.341350555419922,92.9427490234375
8.902074563779546,-21.80039604619975,82.7264339532021
8.904369354248047,-11.916667938232422,86.80604553222656
4.304306507110596,-12.416667938232422,86.60403442382812
1.4166709184646606,-16.027373389727646,85.11676492635829
-0.08333858102560043,-20.666667938232422,83.52242713231914
0.41667094826698303,-23.71028934074945,81.94749185735112
0.9166709780693054,-27.018122243782663,80.68479018201509
3.9246397018432617,-30.671178817749023,79.06965637207031
8.899609565734863,-32.41670608520508,78.34444427490234
13.613801956176758,-31.41670799255371,78.75272369384766
17.144763946533203,-28.541444778442383,79.93616485595703
18.916671752929688,-24.235876083374023,81.71165466308594
18.416671752929688,-19.890502751650054,83.50537604905308
16.865553869697365,-16.615548147651467,84.94562515918167
14.206647872924805,-13.456645011901855,86.16536712646484
8.595277357570616,-18.98917253183717,75.28079351129162
8.640332221984863,-8.916667938232422,78.8051986694336
4.052748680114746,-9.419368743896484,78.72588348388672
-0.023418055847287178,-12.505142211914062,77.73172760009766
-1.0833386182785034,-17.06598907136643,76.16281184191473
-0.5833385586738586,-20.55819689260563,75.22486483083806
0.9166709780693054,-24.577256748705473,73.49843779573158
3.675827741622925,-27.925865173339844,72.256591796875
8.544330596923828,-30.378868103027344,71.29549407958984
13.584128379821777,-29.499250411987305,71.49720764160156
16.70453453063965,-25.779020309448242,72.73355102539062
17.416671752929688,-21.393888179764325,74.23289780157795
17.416671752929688,-17.16666603088379,75.77356449351524
16.416671752929688,-13.40108831496887,77.06314922685166
13.620640600734752,-10.870637739711803,78.04454846477442
8.24820294853612,-16.873936593466826,68.75617292032751
8.298288530234244,-7.416667461395264,71.70171814548597
4.08849573135376,-7.900530815124512,71.73902130126953
-0.11316079646348953,-10.492120742797852,71.12896728515625
