x,y,z
-0.6666666666666643,-35.833333333333336,102.33333333333331
0.012724400646105555,-28.876465433049567,107.44707363338853
-3.536313901309517,-29.58333969116211,107.55993023375845
-6.416644096374512,-31.963726138459908,106.75906889699463
-7.916644096374512,-34.94988960899561,104.83333587646484
-8.356296832778195,-37.33333969116211,102.39368314006116
-7.32664193206681,-39.92333041137802,100.74853738042638
-4.916664123535156,-42.163014613947226,98.64836481672899
-1.2141834643938476,-42.8798933226805,97.12990095207503
2.2501487319426894,-41.892748275073295,97.05956826894167
4.583333492279053,-39.62949260161417,98.1295002310087
6.083336353302002,-36.33333969116211,99.43989383946682
6.083336353302002,-34.06178851411801,101.56178469942074
5.083333492279053,-31.39844271738963,103.89843890269236
3.424484865900969,-30.174488203761076,105.81744486614389
0.0,0.0,0.0
0.33333641290664673,7.416662693023682,-0.9695555517708516
-2.953962286972695,6.916662693023682,1.6775664373656294
-5.197377381945117,5.916662693023682,4.287499100549849
-8.916644096374512,0.6666626334190369,6.333333492279053
-7.916644096374512,-2.3333373069763184,6.365976772938568
-5.916644096374512,-5.833337306976318,5.668405424034942
-3.265519288344986,-8.484482619003646,3.7249788837699143
0.7066768296210052,-9.209997367099119,0.9695555517708524
2.6381994149196526,-7.583337306976318,-1.3618035653125864
4.579277899022736,-5.8373929002326355,-4.034621949268952
6.833336353302002,-3.5833373069763184,-5.836432416519953
6.887718660393511,-3.0833373069763184,-7.112284200629438
3.833336353302002,7.916662693023682,-6.166666507720947
2.833336353302002,7.916662693023682,-3.9907152814690403
-2.133477615083927,-32.600535245465615,97.96594202250185
-1.4801172442594654,-25.778819205828004,102.52881539113073
-4.666664123535156,-26.696529241242068,102.94652542654481
-7.916644096374512,-28.34283392717708,102.33333587646484
-9.916644096374512,-31.669354687142317,101.16935087244505
-10.416644096374512,-34.758351161815455,98.9083244058115
-8.953132664071319,-36.7968511234653,96.58191343941232
-6.153690575609124,-38.58333969116211,94.82038235569945
-2.7868379859083894,-39.03766187683672,93.78765806213946
0.40655325729664304,-38.76012284677211,93.58333587646484
3.333336353302002,-36.08333969116211,92.83333587646484
6.04025927007573,-33.83333969116211,94.79025928621103
6.583336353302002,-30.38706453411485,96.96790484419125
5.264378203433407,-27.826018597935985,99.14497007208436
2.5314113154917046,-26.078389690597543,101.13031091371057
-3.3086676543762827,-28.973983543402078,92.26489565334668
-2.964713581224144,-22.08333969116211,97.33333587646484
-6.8389826183348035,-22.58333969116211,97.33333587646484
-10.221568889469154,-24.63826448425675,96.4585332319885
-12.416643142700195,-27.718226489845726,94.3747658374978
-11.916643142700195,-30.902616299791195,92.11945433191009
-10.327119187283857,-32.922864600252765,89.88929095209168
-7.313911859018917,-35.08333969116211,88.48060363910925
-3.6526217275284227,-35.58333969116211,87.33333587646484
-0.16666358709335327,-35.08333969116211,87.33333587646484
3.033735200424328,-33.390843517170644,88.3412385495957
5.083333492279053,-30.623794602391282,89.8911905880201
5.583333492279053,-27.045350787012968,92.41033697478328
4.791537284851074,-24.04154396057129,94.71649169921875
1.8965407609939575,-21.92446517944336,96.61125946044922
-3.734433573186317,-24.481696202663663,85.60186482293219
-3.6666641235351562,-17.163634495326924,90.41363197536768
-7.707836151123047,-17.278125762939453,90.48693084716797
-9.916644096374512,-19.536019073012994,88.93514773940637
-10.916644096374512,-22.83936018910999,86.67889205497721
-11.916643142700195,-26.78021513314478,83.78021131844751
-11.416643142700195,-29.083069133692177,82.43707716106405
-8.829977035522461,-32.58333969116211,80.06686401367188
-3.7212376594543457,-33.36284255981445,79.55826568603516
0.4556487202644348,-32.078094482421875,80.45040130615234
3.286854918211763,-29.545339638126148,82.24885438833864
4.583333492279053,-26.523225660518317,84.25268022528849
5.083333492279053,-23.33333969116211,86.74453397658905
4.083333492279053,-19.88032327163515,88.76665248480032
1.8257266283035278,-16.682819366455078,90.93281555175781
-3.4505989680295706,-20.619074521283014,79.90365987130821
-3.662410483041203,-13.083337783813477,84.83333587646484
-7.583315111690011,-13.632138697090333,83.88213678974171
-9.916644096374512,-15.833337783813477,82.33333587646484
-10.916644096374512,-18.79164527682881,80.29164146213154
-11.416643142700195,-22.079775065738822,78.21510034007872
-11.392182350158691,-25.298986434936523,76.27750396728516
-8.916644096374512,-29.778499603271484,73.61382293701172
-3.1677427291870117,-31.33187484741211,73.08187103271484
1.1652116775512695,-28.900497436523438,74.98236846923828
3.583336353302002,-26.05287816583352,77.05287435113625
4.583333492279053,-22.899934889366758,79.20016006953048
5.083333492279053,-19.158373976827214,81.5922194025377
4.583333492279053,-15.884740829467773,83.57198333740234
1.9643690586090088,-12.66762638092041,85.4176254272461
-2.563453836100912,-16.3512067503112,73.29417204208167
-2.876103168705723,-8.209516962587738,77.95951505523911
-6.666644096374512,-9.083337783813477,77.16460963227895
-9.354864090441207,-11.771557777880172,75.33333587646484
-10.416644096374512,-14.833337783813477,73.2588585974869
-10.916644096374512,-17.80293561190408,71.36373995572288
-10.216582298278809,-20.98221206665039,69.63327026367188
-7.2357635498046875,-24.598655700683594,67.91777038574219
-2.19374418258667,-26.016632080078125,67.73954772949219
1.584614288001544,-23.93393074918986,69.43520474998284
3.583336353302002,-21.83333969116211,70.91986404046447
4.583333492279053,-18.33333969116211,73.07771261944005
4.583333492279053,-14.957620288385256,75.2827465281074
4.583333492279053,-11.799776735019055,76.89216497527246
2.5469415187835693,-8.474960327148438,78.5113525390625
-1.5187988324600123,-13.019446469099378,67.6249456245622
-1.8758749961853027,-3.6962203979492188,72.44622039794922
-5.993783473968506,-4.631030559539795,71.38102722167969
-8.916644096374512,-7.595237675153659,69.41665028489068
-9.916644096374512,-11.333337783813477,67.39386535060451
-9.916644096374512,-14.422226346427106,65.62416578197744
-9.153756141662598,-17.775779724121094,64.07044982910156
-5.994486331939697,-21.164226531982422,62.74251174926758
-1.1566486358642578,-22.475154876708984,62.73516082763672
2.5754735469818115,-20.694211959838867,64.18841552734375
4.88762767478914,-18.029045508652022,65.62502241517437
6.083336353302002,-15.247606830462129,67.41906682981619
6.583336353302002,-11.333337783813477,68.83333587646484
5.857599258422852,-8.424187660217285,71.05906677246094
3.6790618896484375,-4.762736797332764,72.66700744628906
-0.23169622601786521,-9.584057208549098,60.908313036145756
-0.5175920724868774,-0.5833373665809631,64.93708038330078
-4.6082563400268555,-1.083337426185608,64.1800537109375
-7.916644096374512,-3.8460779190063477,62.50246047973633
-8.916644096374512,-7.62121899154419,60.63901890591513
-8.916644096374512,-11.03652478819238,59.1103105591958
-7.416644096374512,-14.213537216186523,57.884098052978516
-4.283632278442383,-17.11380958557129,56.980770111083984
0.05041882023215294,-18.465747833251953,56.932823181152344
3.6986305713653564,-17.21804428100586,57.970157623291016
5.9041397044188875,-14.51253238197716,59.233672400175216
7.083336353302002,-11.961827196089192,60.97753915157279
7.583336353302002,-8.131589628905818,62.70631551309571
7.083336353302002,-4.870759963989258,63.987281799316406
4.69195032119751,-1.583337426185608,65.16179656982422
0.7150505185713412,-7.082306371558353,54.982262672676754
0.5237728492621909,0.9166626334190369,58.13501508433573
-3.0731983184814453,0.5101281404495239,57.53670883178711
-6.610011577606201,-1.526705026626587,56.367610931396484
-7.916644096374512,-5.201295144738137,54.79636533906711
-7.916644096374512,-8.60100269317627,53.473575592041016
-6.236990854517587,-11.664639916124152,52.48498095222133
-3.2425734996795654,-14.507428169250488,51.669898986816406
0.9263722896575928,-16.083337783813477,51.49913024902344
4.707169055938721,-15.083337783813477,52.29034423828125
7.083336353302002,-12.676043518041666,53.51190424905185
8.08333683013916,-9.333337783813477,54.997148691207585
8.08333683013916,-5.833337306976318,55.33333206176758
7.083336353302002,-2.448205977513929,57.531311242610805
5.2751569747924805,0.4166626036167145,58.38740921020508
1.3211289339110772,-5.0398175556632125,48.82641356784475
1.2034095729164145,2.4166626930236816,51.4522881565534
-1.9893965379254364,2.0939296825869538,50.83333206176758
-5.998773097991943,0.58453369140625,50.12261199951172
-7.916644096374512,-3.0678789615631104,48.785911560058594
-7.393141746520996,-6.670222282409668,47.64671325683594
-5.531711578369141,-9.684144020080566,46.7992057800293
-2.6733126640319824,-12.576688766479492,46.06535720825195
1.4532716274261475,-14.083337783813477,45.87881088256836
5.1510233879089355,-12.95458984375,46.522274017333984
7.583336353302002,-10.51509328244982,47.51508756040392
8.58333683013916,-7.238682325612333,48.722224788008596
8.58333683013916,-3.9675132979368444,49.46750805272811
7.408751291317813,-1.1587523642014195,50.83333206176758
5.264513709247971,1.6494255351267315,51.16938888348632
1.5090906818848784,-3.2330321739813925,41.32733133263514
2.1603356258368827,3.9166626930236816,42.66033129305586
-1.8986323706696773,2.9166626930236816,43.07588924758638
-5.100398063659668,1.916662573814392,42.43083953857422
-6.416644096374512,-1.5387798682316813,41.50200163581861
-6.24493364467444,-4.50504775867639,40.659422942169236
-4.916664123535156,-7.833337306976318,39.93233167698866
-2.468677043914795,-10.78132438659668,39.27621078491211
1.5585347414016724,-12.583337783813477,38.944461822509766
5.550003528594971,-11.866667747497559,39.25387191772461
8.08333683013916,-8.922154426574707,40.08514404296875
9.08333683013916,-5.331539918460633,41.04642651504695
8.58333683013916,-1.646231131616557,42.020438356336626
7.514798534089783,0.7352004526312554,42.72233098828162
5.3241481410896,3.341381552289364,42.91779855369135
1.3233700404233328,-2.1001010237713444,34.67724888391567
1.3333364725112915,4.913207179733888,35.33678757505737
-1.4358330768445162,4.416662693023682,35.56416251241177
-5.390082359313965,3.1932241916656494,35.739112854003906
-6.416644096374512,-0.46511602735285384,35.033225849097164
-5.916644096374512,-3.745245005868445,34.39514279534524
-4.416664123535156,-6.740913644215568,33.8058384471605
-2.447847604751587,-9.302153587341309,33.29426574707031
1.3171272277832031,-11.58317756652832,32.8325080871582
