x,y,z
11.333333333333336,-32.5,59.833333333333314
11.763436309864312,-27.25041389465332,63.746848709643004
9.190200070496948,-27.888191021654887,63.82797338280125
7.083335876464844,-29.96864149029001,62.80155965740427
5.597790425567603,-31.26486844375608,61.08333206176758
5.2787533114217,-33.634449238946495,59.89471605977989
6.198700808117606,-35.61578073365472,58.58839352624605
7.995389044168121,-37.75041580200195,56.938598534339626
10.903230356802359,-38.09914492892396,55.68206118868959
13.476732353412547,-37.11207473558794,55.83842752662255
15.438688775219951,-35.50041580200195,56.688725014843975
16.583295822143555,-33.09982568042216,57.93274194018778
16.583295822143555,-30.964600527839195,59.37100037367243
16.083295822143555,-29.50041389465332,60.83333206176758
14.592355122763408,-28.009473195273173,62.33333206176758
0.0,0.0,0.0
0.5833334674437695,4.749585151672363,0.5833335022131529
-2.589441823274299,4.749585151672363,1.394314827916915
-4.947609932971707,4.749585151672363,2.664097656215506
-6.916663646697998,2.0113660949465855,2.8451139587161167
-7.916663646697998,-1.5033380960537022,3.353141957608996
-5.628598707945284,-6.250414848327637,2.2952676089275243
-2.8902780396299312,-6.750414848327637,1.5563035598007156
-1.1694858433962793e-15,-6.750414848327637,6.297231464441436e-16
2.0338282097296165,-6.049920392901735,-1.166666865348816
4.775638399591535,-4.882746585997092,-2.59203272376196
7.333335876464844,-3.2504148483276367,-3.6666669845581055
9.083335876464844,2.4995851516723633,-1.666666865348816
4.492168689402664,4.908417964610184,-2.6666669845581055
3.1831922047797025,4.749585151672363,-1.7140265718044367
10.558956628015784,-31.141891779446325,56.631074960305966
10.583162992730623,-25.503104496660335,59.58602266377459
7.842464447021484,-25.75041389465332,59.56140899658203
5.225498676300049,-27.358251571655273,58.74281692504883
4.583335876464844,-30.00041389465332,57.36501942427377
4.728360070022232,-32.36638927194086,56.68830786821019
5.583335876464844,-34.306262323161704,55.13917858292733
7.550930374135628,-36.25041580200195,53.9185679711687
10.53464412689209,-36.94282531738281,53.52574157714844
13.01188014791022,-36.20776883824971,53.969269423782
15.03918344875985,-34.5963902560528,54.88519414243473
16.083295822143555,-32.61335214283812,55.74087444988209
16.583295822143555,-29.91739428695179,57.182767436551636
15.852727531413763,-27.769845603923528,58.33333206176758
13.993847846984863,-25.93889617919922,59.361263275146484
10.782374202894378,-28.56851498028908,53.09791860467175
11.56980210082287,-24.75041389465332,56.06983834044689
7.872939759936151,-24.75041389465332,56.29372817829627
5.583335876464844,-25.13176948108793,55.79202080070403
4.583335876464844,-27.571130620365384,54.33333206176758
4.583335876464844,-29.940211305373325,52.9208150246023
5.39206057121517,-31.80913903743751,51.46777566104816
7.4295806884765625,-33.84666061401367,50.1159782409668
10.576971054077148,-34.68468475341797,49.267601013183594
13.454901695251465,-33.8165168762207,49.52103805541992
15.083295822143555,-32.09353255035609,50.42644881012171
16.083295822143555,-29.858273529888507,51.83333206176758
16.083295822143555,-27.19681865520484,53.275022184741196
15.583295822143555,-25.230030053727475,54.56294822084173
14.100262800576806,-23.811050981742625,55.62700217042363
10.328807982785703,-25.55210067811234,49.05726101595047
11.833295822143555,-21.75041389465332,51.83333206176758
7.333335876464844,-21.25041389465332,52.83333206176758
5.407836882952301,-22.314098985820074,52.15783306825504
4.583335876464844,-24.777161420463656,50.96719882495607
4.083335876464844,-27.126523545001938,49.32510415923568
4.583335876464844,-29.203653652672294,47.63669698076271
6.616490840911865,-31.0335693359375,45.89289474487305
9.906370162963867,-31.392309188842773,44.97522735595703
12.59749878095431,-30.348533789856447,45.19565491578146
14.583295822143555,-28.50041389465332,45.83333206176758
15.583295822143555,-26.61965629305167,46.959894555668264
16.083295822143555,-24.50041389465332,48.83333206176758
15.583295822143555,-22.022727293788183,50.35564546090244
14.174939599511113,-20.896244956947335,51.47916312406159
9.441490252477717,-22.978477538684643,45.64384508814044
8.997427676559226,-18.339764042196688,48.758590409216566
7.118347181827169,-18.24707992659544,49.8299980937097
5.083335876464844,-20.2243165320628,49.05723469917706
4.083335876464844,-22.50041389465332,46.83333206176758
4.083335876464844,-24.386554186004815,45.94719177041608
4.583335876464844,-26.434915048733707,44.767833215847965
6.18689302681454,-27.848098021556027,43.07745903832059
8.874531660375641,-28.531686317561327,41.61460448467558
11.764633323128262,-27.542324533115384,41.62524270022964
13.499598292068377,-25.584111424728498,41.83333206176758
15.083295822143555,-23.00041389465332,43.33333206176758
15.583295822143555,-21.249262465334915,45.01935997983524
15.249741120317264,-19.1989676874035,46.66688676359387
13.425027755246541,-18.08921620052584,48.1721343676401
7.964208707709564,-20.019239963955982,41.6956348243483
8.333335876464844,-15.250414848327637,45.83333206176758
5.8326295247212885,-15.150539108444535,46.23274997014092
4.083335876464844,-16.980690651573568,45.788842809212895
3.0833358764648438,-19.515190782351464,43.83333206176758
2.5833358764648438,-21.00041389465332,41.83333206176758
3.5833356380462646,-23.00041389465332,40.77202733534486
4.833335876464844,-24.25041389465332,39.33333206176758
7.271371528792132,-24.75041389465332,37.83333206176758
10.137772376383491,-24.48177116545443,37.56468933256869
12.40001195020463,-23.079290856326477,37.72892515150181
14.512992858886719,-20.82891845703125,38.763031005859375
15.389449119567871,-18.016311645507812,40.63948440551758
15.083295822143555,-15.382027626037598,42.79343032836914
12.014260292053223,-14.750414848327637,44.3636474609375
6.432685726029059,-17.54388041185271,38.32095959716395
7.177759430468422,-12.750414848327637,41.83333206176758
4.3522765425581,-12.974198946275367,42.55711615971531
2.5833358764648438,-14.861025352009923,42.193942565449866
1.5833338499069214,-16.50041389465332,40.83333206176758
1.5833338499069214,-18.630757456533928,38.70298849988697
2.083333730697632,-20.50041389465332,37.62437836446902
3.3333356380462646,-21.75041389465332,35.83333206176758
6.278628957037452,-22.682199658837852,34.8198247453795
8.175097027308444,-22.136842797042394,34.06152211500025
10.583335876464844,-20.75205888352093,34.08497705063519
12.583295822143555,-18.307055798054474,35.22170031116425
13.583295822143555,-15.523385047912598,37.04220962524414
13.436957359313965,-12.854076385498047,39.14375686645508
10.721893310546875,-11.879739761352539,40.9626579284668
4.47597391938451,-14.75674781343281,34.37069697656921
4.56389038140293,-9.750414848327637,37.602777556829494
2.4540280091606377,-10.250414848327637,38.83333206176758
0.2981899530919165,-12.000414848327637,38.048187910915644
-0.8708399315971397,-14.000414848327637,36.37915641066878
-0.9166643023490906,-16.381140963378016,35.45260499304288
-0.41666415333747864,-18.50041389465332,33.83333206176758
1.4432772442461412,-19.602302894902653,32.57527766767769
3.8333356380462646,-19.75041389465332,30.83333396911621
6.333335876464844,-19.50041389465332,30.58333396911621
8.587723853755818,-17.746025917362346,30.58333396911621
10.322613241302058,-15.533847502190806,31.572611333953425
10.583335876464844,-12.823467868363112,32.97990216497103
10.06322403401073,-10.980303005873523,34.83811858885509
8.445918063053274,-9.750414848327637,36.61551356958287
2.7667757401455484,-12.478161776248868,30.953762722812087
3.472206123290473,-7.750414848327637,33.83333206176758
0.7514609155861751,-7.778122258437837,34.86103947187778
-1.4166642427444458,-9.500414848327637,34.83333206176758
-2.4166643619537354,-11.954898749341815,33.83333206176758
-3.3114972828617093,-14.000414848327637,31.9385002458471
-2.4166643619537354,-16.00041389465332,30.635451439026852
-0.3748394860079582,-17.542238564475785,28.727671060994865
2.061345357000623,-17.75041389465332,27.33333396911621
4.331579282724966,-17.071761893541645,27.152925374264655
6.8147270753934235,-15.519023613905585,27.58333396911621
8.083335876464844,-13.151566539131734,27.98448565992031
8.982777575490434,-10.901897674877748,29.83129284159169
7.766060896852531,-9.183139868715324,31.27207400659732
6.333335876464844,-7.750414848327637,32.83333206176758
